S	Rodzaj	Symbol	Nazwa	Stan	Dostępne	J.m.	hurtowa netto	hurtowa brutto	Opis	CN
 	towar	P/14	PAD ZIELONY 14''	0	0	szt.	0	0		
 	towar	493.800	PAD DO MASZYN ORBITALNYCH 143 DA	0	0	szt.	121,8	149,81		
 	towar	P/20	PAD CZERWONY 20""	0	0	szt.	0	0		
 	towar	PAD 19''CZE	PAD CZERWONY 19''	0	0	szt.	0	0	Lavor	
 	towar	PCZ14	PAD CZERWONY 	0	0	szt.	0	0		
 	towar	P/18	PAD CZARNY 18"	0	0	szt.	0	0		
 	towar	P/15	PAD BIAŁY 15"	0	0	szt.	0	0		
 	towar	B16274	Pad anytypośligowy STICKY 9x14,5x3 cm	0	0	szt.	5,26	6,47	Bottari	
 	towar	PAD AM13"CZARNY	PAD AM13"/325mm-CZARNY	0	0	szt.	0	0	Lavor	
 	towar	L-00043	PAD AM 14"/355mm- CZERWONY	0	0	szt.	0	0	Lavor	
 	towar	WORKI/22	PAC-WORKI 240L	0	0	szt.	0	0		
 	towar	WOR/7	PAC-WORK/ŚM. MAGNETIC 35L 3x15szt.	0	0	szt.	0	0	Jan	
 	towar	WORKI/6	PAC-WOR. ŚMIE.60L 3x26szt. MULTI	0	0	opak.	0	0		
 	towar	WORKI/5	PAC-WOR. ŚMIE.35L 4X30szt. 	0	0	szt.	0	0	Jan	
 	towar	WORKI/14	PAC-WOR. N/ŚM BIG&ST LD120Lx25 szt.	0	0	szt.	0	0		
 	towar	OZONATOR	Ozonator 3500 mg zyh 135	0	0	szt.	0	0		
 	towar	OZI/5	OZI 5L	0	0	szt.	72,5	89,18		
 	towar	OZI/20	OZI 20L	0	0	szt.	254	312,42	podłogi, do mycia maszynowego lub ręcznego	
 	towar	PL59180	Oświadczenie sprawcy wypadku - gotowy druk	0	0	szt.	1,91	2,35	Bottari	
 	towar	OS/05	Ossan	0	0	szt.	0	0		
 	towar	OSRAM ULTRA LIFE C5W	OSRAM ULTRA LIFE C5W 12V-5W -2 SZT. BLISTER	0	0	szt.	0	0	Groszek, zast: oświetlenie tablicy rejestracyjnejkabiny,bagażnika	
 	towar	OSRAM ORGINAL W5W	OSRAM ORGINAL W5W 12V-5W- 2 SZT. BLISTER	0	0	szt.	0	0	Groszek, zast: oświetlenie tablicy rejestracyjnejkabiny,światła postojowe	
 	towar	ORAM/H4	OSRAM COOL BLUE INTENSE NEXT GEN H4	0	0	szt.	0	0	Groszek,12V -60/55W - 5000K - 2szt - plastikowe opakowanie 	
 	towar	450.500	OSŁONY NA WYCIERACZKI 500 szt.	0	0	opak.	0,3	0,37		3923 21 00
 	towar	OSŁONA	OSŁONA WYŁĄCZNIKA	0	0	szt.	0	0	do Kranzle	
 	towar	B18835	OSŁONA TERMICZNA LETNIO-ZIMOWA BOREL	0	0	szt.	8,63	10,61	150x70 CM	
 	towar	OSŁONA FI8	OSŁONA FI8	0	0	szt.	0	0		
 	towar	OSŁONA/P	OSŁONA ALUMINIOWA NA SZYBĘ 70x200 CM	0	0	szt.	0	0		
 	towar	B22136	OSŁONA ALUMINIOWA NA SZYBĘ  60x130 CM	0	0	szt.	5,16	6,35	Bottari	
 	towar	OSCAR/700	OSCAR 770 ML	0	0	szt.	7,03	8,65	K2, czyste plastyki	
 	towar	OLEJ/KOSIARKI	ORLEN TrawolSae30 1 L -Olej do kosiarki	0	0	szt.	0	0	spalinowej	
 	towar	OLEJ ORLEN	ORLEN TRAWOL 10W30 1L	0	0	szt.	0	0	GROSZEK, Olej do kosiarek	
 	towar	SMAR LITEN/800	ORLEN SMAR LITEN ŁT-43 800 G	0	0	szt.	0	0		
 	towar	SMAR LITEN/400	ORLEN SMAR LITEN ŁT-43 400 G	0	0	szt.	0	0		
 	towar	ORION FORMOL/20	ORION FORM0L 20 L	0	0	szt.	327,27	402,54	 Kenochem .Środek do andy	
 	towar	20X2,5	ORING TŁOKA - 20	0	0	szt.	5,51	6,78	(tłoka Venus) WAT.1762	
 	towar	18,3X2,4	Oring tłoka - 18,3	0	0	szt.	0	0	FPM	
 	towar	46X5	Oring NBR - 46x5	0	0	szt.	6,42	7,9	(pompy Orion)WAO.1107	
 	towar	6362-365	O-Ring Kpl./1St-R	0	0	szt.	0	0		
 	towar	26X2	Oring korpusu pompy - 26	0	0	szt.	1,79	2,2		
 	towar	28X2	ORING KORPUSU  POMPY - 28	0	0	szt.	2	2,46	VENUS SUPER	
 	towar	01610	Oring do ssawy	0	0	szt.	0	0	do pistoletu SPT	
 	towar	D.9	Oring D.9.92x2.62	0	0	szt.	0	0		
 	towar	D.9.13	Oring D.9.13x2.62	0	0	szt.	0	0		
 	towar	D.6	Oring D.6.75x1,78	0	0	szt.	0	0		
 	towar	D.23	Oring D.23.81x2.62	0	0	szt.	0	0		
 	towar	D.21	Oring D.21.91x1,78	0	0	szt.	0	0		
 	towar	80X5	ORING 80x5 NBR	0	0	szt.	0	0		
 	towar	8.3*2.4	ORING 8.3*2.4	0	0	szt.	0	0		
 	towar	8*3	ORING 8*3	0	0	szt.	0	0		
 	towar	8*2	ORING 8*2	0	0	szt.	0	0		
 	towar	65X3,5	Oring 65x3,5 Viton Venus Super	0	0	szt.	8,14	10,01		
 	towar	6.362-422	ORING 6.362-422 (17)	0	0	szt.	0	0	uszczelka	
 	towar	WAT.1102	ORING 46X5 FPM	0	0	szt.	0	0	NOWY-ZASADA	
 	towar	21*2	ORING 21*2	0	0	szt.	0	0		
 	towar	18*2	ORING 18*2	0	0	szt.	0	0		
 	towar	16.3*2.4	ORING 16.3*2.4	0	0	szt.	0	0		
 	towar	16*3	ORING 16*3	0	0	szt.	0	0		
 	towar	16*2	ORING 16*2	0	0	szt.	0	0		
 	towar	14*2	ORING 14*2	0	0	szt.	0	0		
 	towar	O/13,3	ORING 13,3X2,4	0	0	szt.	0	0		
 	towar	6362-575	O-Ring 12,42	0	0	szt.	0	0		
 	towar	12,3*2,4	ORING 12,3*2,4	0	0	szt.	0	0		
 	towar	12*2	ORING 12*2	0	0	szt.	0	0		
 	towar	11.3*2.4	ORING 11.3*2.4	0	0	szt.	0	0		
 	towar	31X3	Oring  Viton - 31	0	0	szt.	5,16	6,35	(tłoczka Orion)WAT.1030,FPM	
 	towar	55X3,5	ORING  - 55	0	0	szt.	2,03	2,5		
 	towar	O-RING	O-RING	0	0	szt.	0	0		
 	towar	ORING	O-RING	0	0	szt.	0	0		
 	towar	250.000	Oring 	0	0	szt.	0	0	do węży, rozmiar: 9,30x2,40	
 	towar	6363-116	Oring	0	0	szt.	0	0		
 	towar	ORG/1	ORGANIZER NA SIEDZENIE	0	0	szt.	0	0		
 	towar	ORG/2	ORGANIZER DO BAGAŻNIKA	0	0	szt.	0	0		
 	towar	6709.0026	ORDZEW.SUPER RAPID 300 ML S410	0	0	szt.	0	0	Forch Polska	
 	towar	6709 0048	ORDZEW.BLACK MAGIC 400 ML S411	0	0	szt.	0	0	Forch Polska	
 	towar	6709 0055	ORDZEW. TURBO 300 ML S409	0	0	szt.	0	0	Forch Polska	
 	towar	OTN25802J1/5	ORANGE CREME+  - 5 L	0	0	szt.	69,5	85,49	TRANSNET,pasta pomarańczowa	
 	towar	G 477	OPTIFLOR-EX G 477	0	0	szt.	0	0		
 	towar	60000954	OPRYSKIWACZ Z POMPKĄ DO ROZPUSZCZALNIKÓW 1 L	0	0	szt.	0	0	FORCH 	
 	towar	OPRYSKIWACZ ORION SU	Opryskiwacz Xi6 Cleaning PRO+6 LFPM box	0	0	szt.	129,1	158,79	WTR.1245	
 	towar	XI/6 -NIE	Opryskiwacz XI VITON 6L	0	0	szt.	64,9	79,83	BIAŁY	
 	towar	VENUS-HD SOLVENT/1,5	OPRYSKIWACZ VENUS-HD SOLVENT/1,5 -BOX	0	0	szt.	97,22	119,58	do rozpuszczalników,  WTV.1197	
 	towar	VENUS2 NIE	Opryskiwacz Venus Super Pro+ 2L	0	0	szt.	46,58	57,29	WTV.0282	
 	towar	VENUS1-NIE	Opryskiwacz Venus Super Pro+ 1L	0	0	szt.	34,54	42,48		
 	towar	VENUS1,5/360	Opryskiwacz Venus Super Pro+ 1,5L	0	0	szt.	67,07	82,5	WTV.0224	
 	towar	WTV.1195	Opryskiwacz Venus Super HD Alka line 1,5L-BOX	0	0	szt.	79,95	98,34		
 	towar	VENUS HD- ACID V/1,5	OPRYSKIWACZ VENUS SUPER HD  ACID LINE V 1,5L-BOX	0	0	szt.	79,95	98,34	WTV,1196,do preparatów mocno kwasowych	
 	towar	VENUS2/360 NBR	OPRYSKIWACZ VENUS SUPER 360 V-2 NBR	0	0	szt.	0	0	pomarańczowy	
 	towar	VENUS 2/360	OPRYSKIWACZ VENUS SUPER 360 PRO+  2 L	0	0	szt.	68,2	83,89	WTV.0282	
 	towar	VENUS 1,5/360  NIE	OPRYSKIWACZ VENUS SUPER 360 PRO 1,5L	0	0	szt.	44,44	54,66	WTV.0224	
 	towar	VENUS 1 /360	OPRYSKIWACZ VENUS SUPER 360 1L	0	0	szt.	63,82	78,5	WTV.0190	
 	towar	VENUS F/1,5	OPRYSKIWACZ VENUS FOOD V 1,5L	0	0	szt.	47,49	58,41	WTV.0409	
 	towar	VENUS F/2	Opryskiwacz Venus Food  2L	0	0	szt.	59,33	72,98	spożywczy. WTR.0409	
 	towar	19720080	OPRYSKIWACZ PULVE LASER 8 5L	0	0	szt.	0	0	mały	
 	towar	19720080/P	OPRYSKIWACZ PULVE LASER 8 5L	0	0	szt.	0	0	promocja	
 	towar	3237P	OPRYSKIWACZ PRIMER 5L.	0	0	szt.	0	0	Transnet, producent: maesto.de	
 	towar	ORIONV-6/P	OPRYSKIWACZ ORIONV-6 pomarańczowy	0	0	szt.	0	0		
 	towar	ORION V-12/P	OPRYSKIWACZ ORION V-12 pomarańczowy	0	0	szt.	0	0		
 	towar	ORION-V6	Opryskiwacz Orion V 6L	0	0	szt.	104,98	129,13	 NIE, WTR. 1245	
 	towar	WTO.1289	Opryskiwacz ORION SUPER HD ACID LINE 6 L FPM	0	0	szt.	196,35	241,51		
 	towar	WOO.0348	OPRYSKIWACZ ORION SUPER GARDEN 6L	0	0	szt.	0	0		
 	towar	WTO.0335	Opryskiwacz ORION SUPER ALKA  LINE V-6	0	0	szt.	196,35	241,51		
 	towar	WTI.2225	OPRYSKIWACZ ORION SUPER AIR CLEANING PRO+ 6 L FPM	0	0	szt.	210,65	259,1	PRZYŁĄCZEM DO KOMPRESORA	
 	towar	ORION9	Opryskiwacz Orion Pro+ 9L	0	0	szt.	196,35	241,51	WTO.0362	
 	towar	ORION6	Opryskiwacz Orion Pro+ 6L	0	0	szt.	188,15	231,42	WTO.0332	
 	towar	ORION12	Opryskiwacz Orion Pro+ 12L	0	0	szt.	204,5	251,54	WTO.0387	
 	towar	ORION 3	Opryskiwacz Orion Pro +3	0	0	szt.	178,35	219,37	WTO.0309	
 	towar	WTR.0579	Opryskiwacz NIX HD SOLVENT V - 0,5 L	0	0	szt.	31,95	39,3		
 	towar	WTR.0578	Opryskiwacz NIX HD ACID V - 0,5 L	0	0	szt.	30,8	37,88		
 	towar	NEPTUN15	Opryskiwacz Neptun EL Pro+ 15L	0	0	szt.	0	0		
 	towar	S1000/1	OPRYSKIWACZ MINI - 1 L	0	0	szt.	6,6	8,12	MAROLEX, żółty	
 	towar	S500/0,5	OPRYSKIWACZ MINI - 0,5 L	0	0	szt.	5,6	6,89	MAROLEX, żółty	
 	towar	WTM.0132	OPRYSKIWACZ MERKURY360 1 L PRO CZERWONY	0	0	szt.	25,5	31,37	FPM podstawa i pompka czerwona	
 	towar	WTM.0046	OPRYSKIWACZ MERKURY360 0,5 L PRO CZERWONY	0	0	szt.	22,2	27,31	FPM podstawa i pompka czerwona	
 	towar	MERKURY1/GARDEN	OPRYSKIWACZ MERKURY SUPER360 1L GARDEN PRO	0	0	szt.	17,76	21,84	pomarańczowy,WOM.0151	
 	towar	WTM.0131	OPRYSKIWACZ MERKURY SUPER PRO ŻÓŁTY 1L	0	0	szt.	25,5	31,37		
 	towar	WTM.0045	OPRYSKIWACZ MERKURY SUPER PRO ŻÓŁTY 0,5 L	0	0	szt.	22,2	27,31		
 	towar	WTM.0133	OPRYSKIWACZ MERKURY SUPER PRO 1L ZIELONY 	0	0	szt.	25,5	31,37		
 	towar	WTM.0047	OPRYSKIWACZ MERKURY SUPER PRO 0,5L ZIELONY 	0	0	szt.	22,2	27,31		
 	towar	WTM.0138	Opryskiwacz Merkury Super Alka line V-1	0	0	szt.	27,1	33,33		
 	towar	WTM.0063	Opryskiwacz Merkury Super Alka line V-0,5	0	0	szt.	24,75	30,44		
 	towar	MERCURY0,5/360	Opryskiwacz Mercury Pro+ SUPER 360 0,5L 	0	0	szt.	22,2	27,31	 WTM.0030  360 ST	
 	towar	MERCURY1-NIE	Opryskiwacz Mercury Pro+ SUPER 1L	0	0	szt.	12,98	15,97		
 	towar	MERCURY0,5/NIE	Opryskiwacz Mercury Pro+ SUPER 0,5L	0	0	szt.	10,34	12,72		
 	towar	MERCURY360/1	OPRYSKIWACZ MERCURY 360 1L	0	0	szt.	26,52	32,62	WTM.0113	
 	towar	PM2000	Opryskiwacz MASTER 2000	0	0	szt.	0	0		
 	towar	MALWA	OPRYSKIWACZ MALWA GF V-1	0	0	szt.	7,41	9,11	promocja ,WOK.0476	
 	towar	WTN.0415	OPRYSKIWACZ KWAZAR15 L NEPTUNE SUPER CLEANING PRO+	0	0	szt.	0	0		
 	towar	P9MVTS/9	OPRYSKIWACZ INDUSTRY - 9 L	0	0	szt.	114	140,22	MAROLEX	
 	towar	P7MVTS/7	OPRYSKIWACZ INDUSTRY - 7 L	0	0	szt.	109	134,07	MAROLEX	
 	towar	P5MVTS/5	OPRYSKIWACZ INDUSTRY - 5 L	0	0	szt.	104	127,92	MAROLEX	
 	towar	P1000IN/1	OPRYSKIWACZ INDUSTRY - 1 L	0	0	szt.	35,5	43,67	MAROLEX, ciśnieniowy	
 	towar	OPONA225/50R17	OPONA  KRISALP HP3 98H XL CB69 KLEBER	0	0	szt.	0	0		
 	usługa	PGE-VAT5	OPŁATA ZA ENERGIĘ ELEKTRYCZNĄ	0	0	szt.	0	0	Kwieciweń 2019 r	
 	usługa	PGE	OPŁATA ZA ENERGIĘ ELEKTRYCZNĄ	0	0	szt.	0	0	Kwieciweń 2019 r	
 	usługa	PGE(1)	OPŁATA ZA ENERGIĘ ELEKTRYCZNĄ	0	0	szt.	0	0	Kwieciweń 2019 r	
 	usługa	PGE-R	Opłata za en.elekt.poza umową za m-c lipiec 25 r	0	0	szt.	0	0	Kwieciweń 2019 r	
 	towar	OP2	OPASKI ZACISKOWE PLASTIKOWE 300/3,6 BIAŁE 100SZT	0	0	szt.	0	0		
 	towar	OP250X7,6/50	OPASKI ZACISKOWE PLASTIKOWE 250/7,6 CZARNA 50SZT.	0	0	szt.	0	0		
 	towar	OP4	OPASKI ZACISKOWE PLASTIKOWE 200/4,8 CZARNE 100SZT.	0	0	szt.	0	0		
 	towar	OP250/3.6	OPASKI ZACISKOWE PLASTIKOWE 200/3.6 CZARNA 100SZT.	0	0	szt.	0	0		
 	towar	OP180/4.8	OPASKI ZACISKOWE PLASTIKOWE 180/4.8 CZARNA 100SZT.	0	0	szt.	0	0		
 	towar	OP3	OPASKI ZACISKOWE PLASTIKOWE 150/3,6 ZIEL. 100SZT.	0	0	szt.	0	0		
 	towar	B24038	Opaski zaciskowe INOX	0	0	szt.	4,79	5,89	Bottari	
 	towar	B24035	Opaski zaciskowe CLAMP 40-60 cm stalowe,4 szt	0	0	szt.	4,48	5,51	Bottari	
 	towar	OP	OPASKI ZACISKOWE	0	0	szt.	0	0		
 	towar	PK48200	OPASKI KABLOWE PRIMA KABEL 4,8 X2	0	0	szt.	5,61	6,9	K2, PRIMA, czarny	
 	towar	PK48500	OPASKI KABLOWE PRIMA  KABEL 4,8X5	0	0	szt.	16,49	20,28	K2,PRIMA, czarne	
 	towar	32-50 C7	OPASKA ZACISKOWA GEMI 32-50 C7	0	0	szt.	0	0		
 	towar	16-25 C7	OPASKA ZACISKOWA GEMI 16-25 C7	0	0	szt.	0	0		
 	towar	20-32	OPASKA ZACISKOWA 20-32 PRIMA	0	0	szt.	0	0		
 	towar	16-27	OPASKA ZACISKOWA 16-27 PRIMA	0	0	szt.	0	0		
 	towar	12-22	OPASKA ZACISKOWA 12-22 PRIMA	0	0	szt.	0	0		
 	towar	000	OPASKA ZACISKOWA	0	0	szt.	0	0	LIDL  7-16 mm,10-23 mm, 2,00 zł brutto	
 	towar	OPASKA ZACISKOWA	OPASKA ZACISKOWA	0	0	szt.	0	0	LIDL, 27-44 mm,3,00 zł. brutto	
 	towar	OP1	OPASKA ŚLIMAKOWA	0	0	szt.	0	0	20-32	
 	towar	OPASKA 	OPASKA SPORTOWA	0	0	szt.	0	0		
 	towar	AB-03008761	OPASKA ASFA-L 12x22mm,szer. 9mm	0	0	szt.	0	0	Tubes	
 	towar	AB-03008753	OPASKA ASDFAL8X16mmmm,szer 9mmm	0	0	szt.	0	0	Tubes	
 	towar	BN90814	Opaska 2LED na rzep EN13356	0	0	szt.	11,47	14,11	Bottari, bateria w zestawie	
 	towar	G410	OMEGA 500 ml	0	0	szt.	41,88	51,51	K2, żel do deski rozdzielczej + mikrofibra + aplikator	
 	towar	339.400	OLEJ Z MOS2 400ML	0	0	szt.	21,98	27,04		3403 19 80
 	towar	339.200	OLEJ Z MOS2 300 ML	0	0	szt.	12,95	15,93	wycofany	3403 19 80
 	towar	339.100	OLEJ Z MOS2 100ML	0	0	szt.	7,49	9,21	wycofany 	3403 19 80
 	towar	808.300	OLEJ WIELOFUNKCYJNY 400ML	0	0	szt.	14,76	18,15	wycofany	
 	towar	VALVOLINE	OLEJ VALVOLINE SYNPOWER XL III 5w30 1L	0	0	szt.	0	0	Diesel	
 	towar	VALVOLINE(1)	OLEJ VALVOLINE SYNPOWER 5w30 1L	0	0	szt.	0	0	Benzyna	
 	towar	07813198401	OLEJ STIHL 100ML.	0	0	szt.	0	0	do kosiarek, pilarek	
 	towar	6529 5750	OLEJ SP. MECH.PRECYZ.300ML S407	0	0	szt.	0	0	Forch Polska	
 	towar	OLEJ SILNIKOWY/1	OLEJ SILNIKOWY VENOL 15W-40 1L	0	0	szt.	0	0		
 	towar	OLEJ  K2/1	OLEJ SILNIKOWY SEMISYNTHETIC MOTOR OIL 10W-40 1L	0	0	szt.	0	0		
 	towar	OLEJ DIESEL/1	OLEJ SILNIKOWY DIESL SEMISYNTHETIC VENOL 10W-40 1L	0	0	szt.	0	0		
 	towar	5907439961306	OLEJ SAE 5W30 0,6L STIGA DO ODŚNIEZAREK	0	0	szt.	0	0		
 	towar	PLATINUM	OLEJ PLATINUM CLA DISEL 10W/40 1 L	0	0	szt.	0	0		
 	towar	LOTOS/1	OLEJ LOTOS MINERALNY 1L 15W-40	0	0	szt.	0	0		
 	towar	OLEJ/1	Olej Husqvarna 12x1L	0	0	szt.	0	0		
 	towar	469.200	OLEJ GRAFITOWY M200 400ML	0	0	szt.	11,98	14,74	wycofany	
 	towar	OLEJ	Olej do łańcucha 200 l GREEN	0	0	szt.	0	0		
 	towar	OLEJ CASTROL(1)	OLEJ CASTROL MAGNATEC DIESEL 5w40 4L 	0	0	szt.	0	0		
 	towar	OLEJ CASTROL	OLEJ CASTROL MAGNATEC C3 5w40 4L 	0	0	szt.	0	0		
 	towar	OLEJ/2	Olej	0	0	szt.	0	0		
 	towar	OLEJ/3	Olej 	0	0	szt.	0	0		
 	towar	47245	OL SYSTEM REINIGER 325 ML	0	0	szt.	5,64	6,94		
 	towar	OKULARY	OKULARY OCHRONNE	0	0	szt.	0	0		
 	towar	OIL SEAL D.	OIL SEAL D.25x62x10	0	0	szt.	0	0		
 	usługa	OGR	OGRZEWANIE WG UMOWY NAJMU	0	0	szt.	0	0	Listop 2018 r.	
 	towar	521552	OGRZEWACZ PRZEPŁYWOWY	0	0	szt.	0	0		
 	towar	B03/10K	OFFICE CLEAN kwiatowy 10L	0	0	szt.	89,8	110,45		
 	towar	W05/600	OFFICE CLEAN GT 600 ML	0	0	szt.	12,14	14,93		
 	towar	B03/5K	OFFICE CLEAN 5L	0	0	szt.	44,47	54,7	kwiatowy, B12-Madame	
 	towar	B03/20	OFFICE CLEAN 20L	0	0	szt.	176,4	216,97	wycofany	
 	towar	B03/1S	OFFICE CLEAN 1L spray	0	0	szt.	17,75	21,83	zielony	
 	towar	B03/1	OFFICE CLEAN 1L	0	0	szt.	18,75	23,06	do pielęgnacji mebli, urządzeń biurowych, kwiatowy  	
 	towar	Q/05AM	OFFICE CLEAN 0,5L spray amore czerwony	0	0	szt.	9,94	12,23	wycofany, wiatowy	
 	towar	AP551	OE-15 Zmywanie owadów 1 l	0	0	szt.	13,02	16,01		
 	towar	650-1	OE F. OLEJU	0	0	szt.	0	0		
 	towar	DAK115	Odurzacz Dakota 115	0	0	szt.	0	0	sucho-mokro, 27 L	
 	towar	GP24524	Odtłuszczacz uniwersalny 750 ml GRAND PRIX	0	0	szt.	7,57	9,31	Bottari	
 	towar	ODTŁ/UNIWERSALNY	ODTŁUSZCZACZ  UNIWERSALNY 1 L	0	0	szt.	17,15	21,09		
 	towar	AIR WICK	ODŚWIEŻACZ-AIR WICK FRESHMATIC URZĄDZENIE	0	0	szt.	0	0		
 	towar	7632	ODŚWIEŻACZ SENSO- NEW TECHNOLOGY 	0	0	szt.	0	0	wycofany,4,5 ML	
 	towar	113	ODŚWIEŻACZ SENSO - WOOD 8 ML.	0	0	szt.	5,66	6,96	ETRA	
 	towar	950	ODŚWIEŻACZ SENSO - SPRAY	0	0	szt.	6,05	7,44	 50 ML	
 	towar	7623	ODŚWIEŻACZ SENSO - REGULACJA- WKŁAD 	0	0	szt.	4,9	6,03	10 ml	
 	towar	762	ODŚWIEŻACZ SENSO - REGULACJA 	0	0	szt.	8,65	10,64	10 ml	
 	towar	120	ODŚWIEŻACZ SENSO - REED DIFFUSER 50  ML	0	0	szt.	0	0	patyczki, exotic place. magic garden, orientalspa, sensual, water blossom,white	
 	towar	121	ODŚWIEŻACZ SENSO - REED DIFFUSER 100  ML	0	0	szt.	0	0	patyczki, exotic place. magic garden, orientalspa, sensual, water blossom,white gardena	
 	towar	763	ODŚWIEŻACZ SENSO - PATYCZKI	0	0	szt.	0	0	wycofany, 90 ml	
 	towar	289	ODŚWIEŻACZ SENSO - LUXURY 	0	0	szt.	7,2	8,86	ETRA, 10 ml	
 	towar	122	ODŚWIEŻACZ SENSO - HOME SPRAY 300 ML	0	0	szt.	9,94	12,23	Exotic Place, White Gardenia ,Sensual Citrus, Oriental Spa, Water Blossm, Magic Garden	
 	towar	117	ODŚWIEŻACZ SENSO - ELITE	0	0	szt.	0	0	zawieszka celulozowa	
 	towar	26/50	ODŚWIEŻACZ SENSO - DELUXE 	0	0	szt.	0	0	50 ml (wiśnia nowość, wanilia nowość, citrus dream, green apple, herbata wycofana, 	
 	towar	4009	ODŚWIEŻACZ SENSO -  PASSION 	0	0	szt.	0	0	wycofany,10 ml	
 	towar	295	ODŚWIEŻACZ SENSO -  LUXURY- WKŁAD 	0	0	szt.	5,5	6,77	10 ml	
 	towar	ODSWIEŻCZ /PGE	ODŚWIEŻACZ POWIETRZA Z  WKŁADAMI	0	0	szt.	0	0		3402 20 90
 	towar	M58303	ODŚWIEŻACZ POWIETRZA N-GINE	0	0	szt.	0	0	Bottari	
 	towar	729	ODŚWIEŻACZ POWIETRZA DR. MARCUS	0	0	szt.	0	0		
 	towar	ODŚWIEŻACZ/FRESHTEK	ODŚWIEŻACZ POWIETRZA 600 ML ONE SHOT	0	0	szt.	0	0	KASHMIR, BEAUTY,BAD MAN, ORIENTAL  FLOWER, JARZĘBINA,SCANDAL, AGARWOOD,BAT MAN,  BERGAMO	3307 90 00
 	towar	V425	ODŚWIEŻACZ POWIETRZA  CARO 4 ML	0	0	szt.	3,05	3,75	K2 ; kula	
 	towar	7TIN	ODŚWIEŻACZ POWIETRZA - 7TIN	0	0	szt.	0	0	GALON, (cherry,coffee, crystal wave, green aple, ice, jasmine, new car, wanilia, wild berry)	
 	towar	0763	ODŚWIEŻACZ- GALAXY ELEGANCE	0	0	szt.	5,35	6,58	8 ML	
 	towar	V031	ODŚWIEŻACZ -EVOS - zawieszka drewniana	0	0	szt.	10,99	13,52	K2, SAMURAI, SPARTA, UNICORN	
 	towar	725	ODŚWIEŻACZ- ELIPSE	0	0	szt.	0	0		
 	towar	ODŚ/DYNIA	ODŚWIEŻACZ DYNIA  W ŻELU 150 ML	0	0	szt.	0	0	Chemdom	3307 49 00
 	towar	DO/500	ODŚWIEŻACZ DOLPHIN 750 ML	0	0	szt.	0	0	CHEMDOM	
 	towar	V757	ODŚWIEŻACZ- DEOCAR 100 ml	0	0	szt.	0	0	K2, 	
 	towar	125	ODŚWIEŻACZ- CRYSTAL PASSION 8 ML	0	0	szt.	3,99	4,91	PLAK	
 	towar	V304	ODŚWIEŻACZ CREO 8 ML. 	0	0	szt.	5,95	7,32	 K2, w kartoniku	
 	towar	V338	ODŚWIEŻACZ CREO 8 ML - BLISTER	0	0	szt.	5,45	6,7		
 	towar	V423	ODŚWIEŻACZ CARO 4ML	0	0	szt.	3,05	3,75	 K2	
 	towar	BRISE	ODŚWIEŻACZ BRISE 300ML	0	0	szt.	0	0	aerozol	
 	towar	AP/J-DUO	ODŚWIEŻACZ- AMBI PUR JAGUAR DUO	0	0	szt.	24,39	30	wycofany	3307 49 00
 	towar	AP/J	ODŚWIEŻACZ- AMBI PUR JAGUAR 2x2 ML	0	0	szt.	17,99	22,13	PROMOCJA ,wycofany	3307 49 00
 	towar	AP/J PGE NIE 	ODŚWIEŻACZ- AMBI PUR JAGUAR 2 ML.	0	0	szt.	0	0	PGE, wycofany	3307 49 00
 	towar	K/100	ODŚWIEŻACZ 100ML.	0	0	szt.	7	8,61	KEMKO	
 	towar	2933	ODŚWIEŻACZ - ZAWIESZKA DR MARCUS	0	0	szt.	1,75	2,15	celuloza	
 	towar	2720	ODŚWIEŻACZ - Wunder Baum	0	0	szt.	3,42	4,21	TOM-AUTO,choinka	
 	towar	7602	ODŚWIEŻACZ - WIND 	0	0	szt.	5,35	6,58	wycofany 8 ml	
 	towar	V406	ODŚWIEŻACZ - VENTO SOLO 8ml.	0	0	szt.	4,45	5,47	k2	
 	towar	V459/V452	ODŚWIEŻACZ - VENTO 8ML	0	0	szt.	4,35	5,35	K2, zawieszak drewienko	
 	towar	277	ODŚWIEŻACZ - VENT- GEL	0	0	szt.	3,83	4,71	ŻEL 	
 	towar	230	ODŚWIEŻACZ - UFO 	0	0	szt.	5,9	7,26	wycofany,7 ml	
 	towar	304	ODŚWIEŻACZ - SPORT 	0	0	szt.	5,35	6,58	wycofany,8 ML	
 	towar	0760	ODŚWIEŻACZ - SPEAKER 	0	0	szt.	5,35	6,58	wycofany,8 ML	
 	towar	363	ODŚWIEŻACZ - SONIC	0	0	szt.	1,48	1,82		
 	towar	279	ODŚWIEŻACZ - SLIM	0	0	szt.	6,55	8,06		
 	towar	4007	ODŚWIEŻACZ - SENSO - WKŁAD	0	0	szt.	0	0	10ML	
 	towar	305	ODŚWIEŻACZ  RECHANGER - wkład	0	0	szt.	3,86	4,75	8ML	
 	towar	MS/80	ODŚWIEŻACZ - MY SHALDAN  	0	0	szt.	0	0	TOM-AUTO,80g      kod: 90-007 Amtra	
 	towar	V609	ODŚWIEŻACZ - MAXIMA 50ML	0	0	szt.	8,95	11,01	K2, ŻEL 	
 	towar	119	ODŚWIEŻACZ - LUCKY TOP	0	0	szt.	6,94	8,54	ludzik do nawiewu lub na lusterko	
 	towar	K/5	ODŚWIEŻACZ - KEMKO 5 L	0	0	szt.	0	0	KEMKO	
