data_int	numer	kontrahent	nip	netto	brutto_proxy
81755	F/006749/24	NULL		26.00	26.00
81755	F/006753/24	NULL		379.52	379.52
81755	1824010923	NULL		14751.70	14751.70
81755	P/006785/24	NULL		43.88	43.88
81755	P/006799/24	NULL		53.64	53.64
81755	F/006769/24	NULL		632.82	632.82
81755	P/006800/24	NULL		40.48	40.48
81755	1824010924	NULL		8350.20	8350.20
81755	P/006793/24	NULL		15.00	15.00
81755	F/006750/24	NULL		42.26	42.26
81755	754/10/2024	NULL		9663.60	9663.60
81755	P/006790/24	NULL		44.30	44.30
81755	F/006748/24	NULL		105.68	105.68
81755	F/006760/24	NULL		2250.00	2250.00
81755	F/006762/24	NULL		117.87	117.87
81755	F/006756/24	NULL		569.40	569.40
81755	F/006766/24	NULL		1006.51	1006.51
81755	PK/000140/24	NULL		21.41	21.41
81755	P/006797/24	NULL		25.19	25.19
81755	F/002566/24	NULL		1290.90	1290.90
81755	P/006791/24	NULL		40.63	40.63
81755	F/006765/24	NULL		3141.19	3141.19
81756	F/006795/24	NULL		72.34	72.34
81756	F/006779/24	NULL		40.48	40.48
81756	P/006806/24	NULL		51.20	51.20
81756	P/006808/24	NULL		105.11	105.11
81756	F/006786/24	NULL		1117.51	1117.51
81756	F/006803/24	NULL		596.47	596.47
81756	F/006784/24	NULL		356.50	356.50
81756	F/006798/24	NULL		497.40	497.40
81756	F/006796/24	NULL		1954.00	1954.00
81756	P/006810/24	NULL		63.39	63.39
81756	00415/10/24/FVS	NULL		2498.90	2498.90
81756	P/006818/24	NULL		40.62	40.62
81756	F/006800/24	NULL		1942.07	1942.07
81756	F/006774/24	NULL		2167.44	2167.44
81756	P/006809/24	NULL		50.39	50.39
81756	F/006785/24	NULL		1018.30	1018.30
81756	F/006776/24	NULL		40.64	40.64
81756	P/006817/24	NULL		48.76	48.76
81756	F/006791/24	NULL		593.46	593.46
81756	P/006814/24	NULL		237.80	237.80
81756	P/006805/24	NULL		35.55	35.55
81756	P/006813/24	NULL		40.64	40.64
81756	F/006787/24	NULL		2782.92	2782.92
81756	P/006801/24	NULL		40.31	40.31
81756	F/006780/24	NULL		36.58	36.58
81756	390/10/2024	NULL		99.45	99.45
81756	P/006811/24	NULL		94.30	94.30
81756	P/006804/24	NULL		73.18	73.18
81756	P/006816/24	NULL		44.94	44.94
81756	F/006773/24	NULL		264.20	264.20
81756	F/006790/24	NULL		288.84	288.84
81756	F/006788/24	NULL		719.48	719.48
81756	71/24	NULL		1930.00	1930.00
81756	F/006775/24	NULL		105.68	105.68
81756	F/006783/24	NULL		36.59	36.59
81756	F/006802/24	NULL		1286.73	1286.73
81756	F/006801/24	NULL		307.26	307.26
81756	P/006802/24	NULL		50.39	50.39
81756	F/006805/24	NULL		484.70	484.70
81756	F/006782/24	NULL		433.50	433.50
81756	F/006799/24	NULL		2379.96	2379.96
81756	F/006792/24	NULL		15643.00	15643.00
81756	F/006794/24	NULL		697.50	697.50
81756	F/006793/24	NULL		664.14	664.14
81756	FA/2024/10/248	NULL		3070.20	3070.20
81756	F/006777/24	NULL		60.96	60.96
81756	FFA/000350/10/2024/CZYSC	NULL		780.00	780.00
81756	P/006812/24	NULL		16.26	16.26
81756	F/006807/24	NULL		1620.22	1620.22
81756	F/006804/24	NULL		831.86	831.86
81756	P/006807/24	NULL		32.18	32.18
81756	F/006778/24	NULL		103.80	103.80
81756	P/006819/24	NULL		43.07	43.07
81756	F/006806/24	NULL		1679.80	1679.80
81756	F/006781/24	NULL		41.97	41.97
81756	F/006797/24	NULL		2661.13	2661.13
81756	P/006815/24	NULL		89.42	89.42
81756	F/006789/24	NULL		289.84	289.84
81756	F 0508/10/24/B	NULL		1489.60	1489.60
81756	P/006803/24	NULL		52.85	52.85
81757	F/006832/24	NULL		5623.64	5623.64
81757	P/006838/24	NULL		120.27	120.27
81757	P/006831/24	NULL		128.46	128.46
81757	F/006823/24	NULL		5731.79	5731.79
81757	F/006829/24	NULL		552.00	552.00
81757	P/006830/24	NULL		53.66	53.66
81757	P/006828/24	NULL		26.00	26.00
81757	P/006827/24	NULL		40.63	40.63
81757	F/006819/24	NULL		997.90	997.90
81757	F/006820/24	NULL		406.71	406.71
81757	F/006828/24	NULL		572.32	572.32
81757	F/006835/24	NULL		640.00	640.00
81757	F/006834/24	NULL		280.91	280.91
81757	F/006831/24	NULL		9946.91	9946.91
81757	F/006813/24	NULL		103.18	103.18
81757	P/006837/24	NULL		36.59	36.59
81757	P/006829/24	NULL		36.59	36.59
81757	F/006816/24	NULL		198.15	198.15
81757	P/006839/24	NULL		17.58	17.58
81757	PK/000141/24	NULL		.00	.00
81757	P/006833/24	NULL		88.60	88.60
81757	F/00017610/2024	NULL		992.67	992.67
81757	F/006817/24	NULL		1866.26	1866.26
81757	P/006821/24	NULL		65.64	65.64
81757	P/006825/24	NULL		29.25	29.25
81757	P/006834/24	NULL		64.76	64.76
81757	F/006822/24	NULL		964.00	964.00
81757	F/006838/24	NULL		31.69	31.69
81757	F/006811/24	NULL		89.42	89.42
81757	961/P/10/2024	NULL		873.04	873.04
81757	F/006809/24	NULL		237.80	237.80
81757	F/006827/24	NULL		2366.30	2366.30
81757	P/006836/24	NULL		160.11	160.11
81757	F/006833/24	NULL		154.46	154.46
81757	F/006837/24	NULL		1896.00	1896.00
81757	P/006835/24	NULL		25.60	25.60
81757	P/006826/24	NULL		40.48	40.48
81757	F/006824/24	NULL		6228.40	6228.40
81757	F/006815/24	NULL		1807.94	1807.94
81757	F/006826/24	NULL		685.04	685.04
81757	00423/10/24/FVS	NULL		62.70	62.70
81757	F/006825/24	NULL		1139.25	1139.25
81757	P/006832/24	NULL		45.60	45.60
81757	F/006814/24	NULL		176.33	176.33
81757	F/006836/24	NULL		5684.28	5684.28
81757	P/006820/24	NULL		22.71	22.71
81757	P/006824/24	NULL		56.00	56.00
81757	F/006821/24	NULL		2168.00	2168.00
81757	002693/24	NULL		826.89	826.89
81757	F/006808/24	NULL		97.53	97.53
81757	F/006830/24	NULL		73.18	73.18
81757	F/006812/24	NULL		72.74	72.74
81757	P/006822/24	NULL		39.82	39.82
81757	F/006818/24	NULL		94.95	94.95
81757	F/006810/24	NULL		52.84	52.84
81757	P/006823/24	NULL		28.15	28.15
81761	P/006856/24	NULL		51.45	51.45
81761	P/006868/24	NULL		52.85	52.85
81761	F/006840/24	NULL		260.58	260.58
81761	F/006867/24	NULL		75.61	75.61
81761	P/006857/24	NULL		36.59	36.59
81761	P/006843/24	NULL		25.19	25.19
81761	F/006868/24	NULL		634.33	634.33
81761	F/006870/24	NULL		72.99	72.99
81761	F/006845/24	NULL		154.40	154.40
81761	F/006877/24	NULL		260.15	260.15
81761	P/006873/24	NULL		217.88	217.88
81761	P/006870/24	NULL		44.71	44.71
81761	P/006849/24	NULL		39.09	39.09
81761	P/006853/24	NULL		72.36	72.36
81761	F/006863/24	NULL		922.21	922.21
81761	F/006860/24	NULL		144.25	144.25
81761	F/006852/24	NULL		1090.91	1090.91
81761	F/006859/24	NULL		20.32	20.32
81761	P/006878/24	NULL		58.49	58.49
81761	F/006846/24	NULL		240.04	240.04
81761	P/006867/24	NULL		89.36	89.36
81761	P/006860/24	NULL		131.28	131.28
81761	F/006864/24	NULL		41.46	41.46
81761	F/006854/24	NULL		289.55	289.55
81761	P/006876/24	NULL		51.43	51.43
81761	P/006855/24	NULL		28.44	28.44
81761	F/006850/24	NULL		121.10	121.10
81761	P/006862/24	NULL		53.66	53.66
81761	F/006876/24	NULL		243.89	243.89
81761	P/006854/24	NULL		73.18	73.18
81761	P/006859/24	NULL		46.47	46.47
81761	P/006864/24	NULL		117.89	117.89
81761	F/006874/24	NULL		73.20	73.20
81761	F/006873/24	NULL		1251.03	1251.03
81761	F/006847/24	NULL		266.65	266.65
81761	P/006852/24	NULL		40.48	40.48
81761	P/006882/24	NULL		96.79	96.79
81761	P/006866/24	NULL		22.75	22.75
81761	P/006875/24	NULL		154.46	154.46
81761	F/006855/24	NULL		24.38	24.38
81761	P/006848/24	NULL		60.89	60.89
81761	F/006853/24	NULL		87.76	87.76
81761	F/006843/24	NULL		71.70	71.70
81761	P/006847/24	NULL		64.19	64.19
81761	F/006862/24	NULL		817.05	817.05
81761	P/006869/24	NULL		48.27	48.27
81761	F/006872/24	NULL		117.06	117.06
81761	P/006861/24	NULL		28.36	28.36
81761	F/006841/24	NULL		267.28	267.28
81761	F/006861/24	NULL		1132.45	1132.45
81761	P/006863/24	NULL		40.97	40.97
81761	F/006875/24	NULL		141.45	141.45
81761	F/006865/24	NULL		1198.47	1198.47
81761	P/006881/24	NULL		104.55	104.55
81761	P/006858/24	NULL		56.90	56.90
81761	P/006865/24	NULL		21.28	21.28
81761	P/006844/24	NULL		31.47	31.47
81761	F/006851/24	NULL		300.80	300.80
81761	P/006845/24	NULL		36.58	36.58
81761	F/006848/24	NULL		84.53	84.53
81761	F/006839/24	NULL		38.22	38.22
81761	P/006846/24	NULL		29.53	29.53
81761	F/006871/24	NULL		89.42	89.42
81761	P/006851/24	NULL		30.92	30.92
81761	F/006858/24	NULL		117.07	117.07
81761	P/006879/24	NULL		43.89	43.89
81761	F/006849/24	NULL		545.54	545.54
81761	P/006841/24	NULL		54.86	54.86
81761	F/006869/24	NULL		325.16	325.16
81761	F/006844/24	NULL		52.74	52.74
81761	P/006842/24	NULL		33.64	33.64
81761	P/006871/24	NULL		43.07	43.07
81761	P/006840/24	NULL		32.30	32.30
81761	P/006884/24	NULL		117.89	117.89
81761	P/006850/24	NULL		138.18	138.18
81761	F/006857/24	NULL		390.24	390.24
81761	P/006883/24	NULL		55.27	55.27
81761	F/006856/24	NULL		109.00	109.00
81761	P/006877/24	NULL		260.15	260.15
81761	F/006842/24	NULL		101.61	101.61
81761	P/006880/24	NULL		81.29	81.29
81761	P/006872/24	NULL		83.45	83.45
81761	F/006866/24	NULL		89.36	89.36
81761	P/006874/24	NULL		60.96	60.96
81762	09/11/2024/11	NULL		750.00	750.00
81762	F/006888/24	NULL		847.93	847.93
81762	F/006883/24	NULL		229.75	229.75
81762	P/006904/24	NULL		25.82	25.82
81762	P/006893/24	NULL		40.64	40.64
81762	P/006887/24	NULL		69.10	69.10
81762	P/006908/24	NULL		115.10	115.10
81762	P/006899/24	NULL		37.38	37.38
81762	P/006898/24	NULL		60.15	60.15
81762	F/006890/24	NULL		34.17	34.17
81762	F/006893/24	NULL		243.82	243.82
81762	F/006889/24	NULL		658.64	658.64
81762	F/006894/24	NULL		1232.75	1232.75
81762	P/006902/24	NULL		30.07	30.07
81762	P/006886/24	NULL		36.59	36.59
81762	P/006896/24	NULL		69.11	69.11
81762	P/006889/24	NULL		41.45	41.45
81762	F/006896/24	NULL		187.51	187.51
81762	F/006878/24	NULL		165.03	165.03
81762	F/006904/24	NULL		805.37	805.37
81762	129/P/11/2024	NULL		360.40	360.40
81762	F/006891/24	NULL		229.63	229.63
81762	P/006894/24	NULL		34.95	34.95
81762	P/006901/24	NULL		40.64	40.64
81762	F/006892/24	NULL		565.83	565.83
81762	P/006905/24	NULL		61.78	61.78
81762	P/006907/24	NULL		146.33	146.33
81762	F/006882/24	NULL		77.23	77.23
81762	F/006905/24	NULL		565.06	565.06
81762	P/006903/24	NULL		57.68	57.68
81762	P/006890/24	NULL		59.14	59.14
81762	P/006895/24	NULL		58.52	58.52
81762	F/006899/24	NULL		1321.06	1321.06
81762	P/006892/24	NULL		260.15	260.15
81762	P/006891/24	NULL		148.87	148.87
81762	F/006895/24	NULL		40.24	40.24
81762	F/006881/24	NULL		95.11	95.11
81762	769/11/2024	NULL		9469.00	9469.00
81762	F/006903/24	NULL		249.37	249.37
81762	F/006898/24	NULL		583.82	583.82
81762	P/006888/24	NULL		26.66	26.66
81762	F/006887/24	NULL		561.82	561.82
81762	P/006900/24	NULL		126.54	126.54
81762	F/006901/24	NULL		145.23	145.23
81762	F/006885/24	NULL		409.68	409.68
81762	P/006906/24	NULL		125.16	125.16
81762	F/006884/24	NULL		378.70	378.70
81762	F/006900/24	NULL		211.30	211.30
81762	P/006885/24	NULL		26.66	26.66
81762	FA/6249/2024	NULL		585.76	585.76
81762	F/006886/24	NULL		409.68	409.68
81762	F/006879/24	NULL		162.59	162.59
81762	P/006897/24	NULL		22.76	22.76
81762	F/006897/24	NULL		1664.24	1664.24
81762	1824011118	NULL		18105.26	18105.26
81762	F/006902/24	NULL		19.50	19.50
81762	F/006880/24	NULL		340.64	340.64
81763	F/006916/24	NULL		936.26	936.26
81763	F/006918/24	NULL		391.05	391.05
81763	F/006910/24	NULL		390.00	390.00
81763	F/006914/24	NULL		512.84	512.84
81763	P/006921/24	NULL		18.69	18.69
81763	19/OKR/2024	NULL		2490.45	2490.45
81763	F/006915/24	NULL		315.14	315.14
81763	F/006917/24	NULL		4323.35	4323.35
81763	P/006920/24	NULL		351.58	351.58
81763	F/006911/24	NULL		29.25	29.25
81763	P/006912/24	NULL		42.26	42.26
81763	F/006906/24	NULL		360.08	360.08
81763	P/006918/24	NULL		106.90	106.90
81763	F/006922/24	NULL		56.90	56.90
81763	F/006928/24	NULL		843.19	843.19
81763	P/006915/24	NULL		47.56	47.56
81763	F/006929/24	NULL		303.24	303.24
81763	F/006926/24	NULL		180.47	180.47
81763	F/006912/24	NULL		796.56	796.56
81763	F/006913/24	NULL		163.10	163.10
81763	F/006924/24	NULL		1269.20	1269.20
81763	F/006927/24	NULL		341.46	341.46
81763	P/006917/24	NULL		24.87	24.87
81763	F/006920/24	NULL		241.67	241.67
81763	P/006916/24	NULL		28.84	28.84
81763	P/006914/24	NULL		60.97	60.97
81763	F/006908/24	NULL		105.67	105.67
81763	P/006913/24	NULL		52.04	52.04
81763	F/006909/24	NULL		8081.49	8081.49
81763	F/006921/24	NULL		60.09	60.09
81763	F/006925/24	NULL		77.17	77.17
81763	P/006909/24	NULL		266.65	266.65
81763	P/006919/24	NULL		50.41	50.41
81763	F/006907/24	NULL		131.62	131.62
81763	P/006910/24	NULL		24.38	24.38
81763	F/006923/24	NULL		146.31	146.31
81763	F/006919/24	NULL		604.60	604.60
81763	P/006911/24	NULL		36.59	36.59
81764	P/006934/24	NULL		86.15	86.15
81764	P/006933/24	NULL		56.65	56.65
81764	F/006937/24	NULL		617.49	617.49
81764	F/006945/24	NULL		2015.44	2015.44
81764	P/006930/24	NULL		62.55	62.55
81764	F/006953/24	NULL		1012.84	1012.84
81764	F/006957/24	NULL		429.99	429.99
81764	F/000147/11/24	NULL		326.48	326.48
81764	P/006926/24	NULL		128.46	128.46
81764	P/006948/24	NULL		7.99	7.99
81764	P/006940/24	NULL		8.12	8.12
81764	F/006939/24	NULL		391.05	391.05
81764	F/006935/24	NULL		195.00	195.00
81764	P/006923/24	NULL		52.85	52.85
81764	P/006922/24	NULL		112.20	112.20
81764	F/006950/24	NULL		405.67	405.67
81764	F/006958/24	NULL		211.36	211.36
81764	F/006944/24	NULL		391.05	391.05
81764	F/006940/24	NULL		293.42	293.42
81764	P/006927/24	NULL		89.42	89.42
81764	P/006928/24	NULL		191.06	191.06
81764	F/006938/24	NULL		4053.51	4053.51
81764	F/006947/24	NULL		133.29	133.29
81764	P/006924/24	NULL		42.26	42.26
81764	11491/OKR/2024	NULL		2098.63	2098.63
81764	F/006936/24	NULL		144.70	144.70
81764	P/006936/24	NULL		502.43	502.43
81764	P/006947/24	NULL		53.25	53.25
81764	F/006949/24	NULL		888.48	888.48
81764	P/006931/24	NULL		38.83	38.83
81764	P/006943/24	NULL		112.20	112.20
81764	F/006955/24	NULL		886.86	886.86
81764	F/006959/24	NULL		82.87	82.87
81764	F/006960/24	NULL		2109.96	2109.96
81764	F/006934/24	NULL		28.36	28.36
81764	F/006954/24	NULL		1575.52	1575.52
81764	P/006929/24	NULL		28.36	28.36
81764	P/006946/24	NULL		8.12	8.12
81764	P/006937/24	NULL		43.59	43.59
81764	P/006941/24	NULL		29.26	29.26
81764	P/006945/24	NULL		37.31	37.31
81764	F/006952/24	NULL		367.28	367.28
81764	F/006931/24	NULL		145.92	145.92
81764	P/006935/24	NULL		93.48	93.48
81764	P/006944/24	NULL		39.48	39.48
81764	F/006951/24	NULL		317.07	317.07
81764	P/006938/24	NULL		190.24	190.24
81764	P/006939/24	NULL		58.54	58.54
81764	F/006933/24	NULL		1300.64	1300.64
81764	F/006942/24	NULL		36.59	36.59
81764	P/006942/24	NULL		42.76	42.76
81764	P/006932/24	NULL		32.93	32.93
81764	P/006925/24	NULL		30.92	30.92
81764	FV 08535/24	NULL		2017.36	2017.36
81764	89/11/2024	NULL		2103.76	2103.76
81764	F/006930/24	NULL		69.11	69.11
81764	F/006943/24	NULL		561.24	561.24
81764	PK/000142/24	NULL		.00	.00
81764	F/006956/24	NULL		642.55	642.55
81764	F/006932/24	NULL		52.85	52.85
81764	F/006946/24	NULL		1199.64	1199.64
81764	FA/6297/2024	NULL		177.14	177.14
81764	F/006948/24	NULL		1612.23	1612.23
81764	PK/000143/24	NULL		.00	.00
81764	F/006941/24	NULL		114.48	114.48
81765	P/006957/24	NULL		29.41	29.41
81765	P/006960/24	NULL		29.18	29.18
81765	F/006963/24	NULL		42.84	42.84
81765	F/006973/24	NULL		380.44	380.44
81765	F/006966/24	NULL		49.02	49.02
81765	P/006963/24	NULL		57.71	57.71
81765	P/006953/24	NULL		30.92	30.92
81765	P/006962/24	NULL		64.22	64.22
81765	P/006966/24	NULL		31.54	31.54
81765	P/006956/24	NULL		42.91	42.91
81765	P/006967/24	NULL		60.68	60.68
81765	238/P/11/2024	NULL		1487.10	1487.10
81765	P/006968/24	NULL		40.65	40.65
81765	F/006964/24	NULL		86.16	86.16
81765	P/006972/24	NULL		86.16	86.16
81765	P/006961/24	NULL		40.64	40.64
81765	P/006959/24	NULL		31.54	31.54
81765	P/006951/24	NULL		263.37	263.37
81765	P/006955/24	NULL		24.21	24.21
81765	F/006975/24	NULL		1290.32	1290.32
81765	P/006949/24	NULL		28.44	28.44
81765	F/006969/24	NULL		831.69	831.69
81765	P/006970/24	NULL		39.02	39.02
81765	F/006967/24	NULL		45.52	45.52
81765	P/006954/24	NULL		153.66	153.66
81765	F/006961/24	NULL		1552.10	1552.10
81765	P/006964/24	NULL		29.62	29.62
81765	F/006965/24	NULL		34.14	34.14
81765	F/006972/24	NULL		565.83	565.83
81765	F/006968/24	NULL		227.62	227.62
81765	P/006958/24	NULL		50.43	50.43
81765	P/006971/24	NULL		220.18	220.18
81765	P/006969/24	NULL		38.19	38.19
81765	F/006970/24	NULL		113.76	113.76
81765	F/006962/24	NULL		156.00	156.00
81765	1824011237	NULL		8599.82	8599.82
81765	F/006974/24	NULL		130.07	130.07
81765	FS 3970/FRESHTEK/2024	NULL		1332.42	1332.42
81765	P/006952/24	NULL		56.91	56.91
81765	P/006965/24	NULL		36.59	36.59
81765	P/006950/24	NULL		73.16	73.16
81765	F/006971/24	NULL		578.36	578.36
81769	F/006981/24	NULL		73.16	73.16
81769	P/007015/24	NULL		52.85	52.85
81769	F/006995/24	NULL		52.33	52.33
81769	F/006986/24	NULL		65.82	65.82
81769	P/007031/24	NULL		27.62	27.62
81769	P/006975/24	NULL		65.28	65.28
81769	P/007006/24	NULL		117.89	117.89
81769	P/007043/24	NULL		13.00	13.00
81769	P/006983/24	NULL		26.81	26.81
81769	F/6046/24	NULL		1600.52	1600.52
81769	P/006993/24	NULL		24.86	24.86
81769	1153/24	NULL		8121.80	8121.80
81769	P/007034/24	NULL		52.85	52.85
81769	P/006984/24	NULL		109.74	109.74
81769	P/006987/24	NULL		165.86	165.86
81769	F/006984/24	NULL		80.82	80.82
81769	P/007016/24	NULL		33.62	33.62
81769	P/007030/24	NULL		266.65	266.65
81769	P/007027/24	NULL		31.54	31.54
81769	P/006999/24	NULL		40.64	40.64
81769	P/006986/24	NULL		45.33	45.33
81769	F/007001/24	NULL		2350.00	2350.00
81769	P/007008/24	NULL		29.26	29.26
81769	P/006985/24	NULL		100.80	100.80
81769	P/006978/24	NULL		73.16	73.16
81769	P/006996/24	NULL		77.10	77.10
81769	P/007042/24	NULL		32.50	32.50
81769	P/007044/24	NULL		48.35	48.35
81769	P/007047/24	NULL		37.02	37.02
81769	P/006989/24	NULL		35.76	35.76
81769	P/007017/24	NULL		28.36	28.36
81769	P/007012/24	NULL		30.40	30.40
81769	271/P/11/2024	NULL		1397.22	1397.22
81769	P/007032/24	NULL		215.36	215.36
81769	P/006988/24	NULL		157.66	157.66
81769	F/007005/24	NULL		797.84	797.84
81769	F/006991/24	NULL		93.08	93.08
81769	P/007009/24	NULL		36.16	36.16
81769	P/006981/24	NULL		71.54	71.54
81769	F/006983/24	NULL		73.18	73.18
81769	P/007013/24	NULL		112.20	112.20
81769	P/006992/24	NULL		37.38	37.38
81769	P/006991/24	NULL		52.85	52.85
81769	P/006974/24	NULL		32.50	32.50
81769	P/006980/24	NULL		21.28	21.28
81769	P/007007/24	NULL		89.42	89.42
81769	P/007046/24	NULL		13.81	13.81
81769	F/006999/24	NULL		659.35	659.35
81769	P/007020/24	NULL		36.55	36.55
81769	P/006979/24	NULL		30.07	30.07
81769	F/006994/24	NULL		178.84	178.84
81769	F/006985/24	NULL		36.56	36.56
81769	P/007023/24	NULL		95.11	95.11
81769	F/006996/24	NULL		233.84	233.84
81769	P/007025/24	NULL		52.85	52.85
81769	F/006976/24	NULL		205.02	205.02
81769	P/007028/24	NULL		112.18	112.18
81769	P/007045/24	NULL		32.92	32.92
81769	F/006988/24	NULL		238.28	238.28
81769	F/007004/24	NULL		432.82	432.82
81769	F/007000/24	NULL		125.98	125.98
81769	F/006979/24	NULL		53.17	53.17
81769	P/007036/24	NULL		48.76	48.76
81769	P/007019/24	NULL		91.05	91.05
81769	P/007000/24	NULL		26.41	26.41
81769	P/007029/24	NULL		66.65	66.65
81769	F/007002/24	NULL		345.51	345.51
81769	F/006990/24	NULL		1321.56	1321.56
81769	F/006993/24	NULL		281.64	281.64
81769	P/007039/24	NULL		47.56	47.56
81769	F/006998/24	NULL		577.20	577.20
81769	P/007040/24	NULL		51.13	51.13
81769	F/006992/24	NULL		169.36	169.36
81769	P/006998/24	NULL		60.15	60.15
81769	P/007005/24	NULL		35.76	35.76
81769	P/007026/24	NULL		42.26	42.26
81769	P/006982/24	NULL		52.85	52.85
81769	P/007022/24	NULL		60.97	60.97
81769	P/007021/24	NULL		65.39	65.39
81769	P/006997/24	NULL		60.97	60.97
81769	P/007014/24	NULL		40.88	40.88
81769	P/007041/24	NULL		75.57	75.57
81769	F/006977/24	NULL		1567.52	1567.52
81769	F/006997/24	NULL		351.58	351.58
81769	P/007033/24	NULL		24.53	24.53
81769	F/007003/24	NULL		1367.34	1367.34
81769	P/006990/24	NULL		50.40	50.40
81769	P/006977/24	NULL		80.48	80.48
81769	P/007011/24	NULL		36.59	36.59
81769	F/007008/24	NULL		419.43	419.43
81769	F/007007/24	NULL		318.76	318.76
81769	F/006989/24	NULL		330.04	330.04
81769	F/007009/24	NULL		351.97	351.97
81769	F/006980/24	NULL		100.72	100.72
81769	P/007001/24	NULL		60.96	60.96
81769	P/007037/24	NULL		49.32	49.32
81769	P/007010/24	NULL		95.11	95.11
81769	P/006973/24	NULL		28.36	28.36
81769	P/007024/24	NULL		37.31	37.31
81769	P/006995/24	NULL		104.87	104.87
81769	F/007006/24	NULL		280.00	280.00
81769	11564/OKR/2024	NULL		920.90	920.90
81769	P/006976/24	NULL		69.11	69.11
81769	P/006994/24	NULL		45.60	45.60
81769	P/007038/24	NULL		153.64	153.64
81769	P/007018/24	NULL		26.40	26.40
81769	F/006987/24	NULL		68.28	68.28
81769	P/007003/24	NULL		33.52	33.52
81769	F/006978/24	NULL		70.47	70.47
81769	P/007002/24	NULL		40.48	40.48
81769	F/006982/24	NULL		32.93	32.93
81769	P/007035/24	NULL		41.05	41.05
81769	FA/6346/2024	NULL		928.98	928.98
81769	P/007004/24	NULL		48.36	48.36
81770	P/007061/24	NULL		40.04	40.04
81770	P/007049/24	NULL		43.53	43.53
81770	F/007030/24	NULL		123.74	123.74
81770	114/11/2024	NULL		764.88	764.88
81770	FK/000044/24	NULL		.00	.00
81770	228/11/2024	NULL		3586.16	3586.16
81770	P/007064/24	NULL		44.71	44.71
81770	FS/4549/24/WA	NULL		1738.00	1738.00
81770	F/007018/24	NULL		130.04	130.04
81770	P/007053/24	NULL		41.78	41.78
81770	P/007059/24	NULL		30.07	30.07
81770	F/007015/24	NULL		130.06	130.06
81770	F/007027/24	NULL		114.58	114.58
81770	F/007013/24	NULL		117.89	117.89
81770	F/007020/24	NULL		1150.00	1150.00
81770	F/007026/24	NULL		4152.48	4152.48
81770	P/007052/24	NULL		40.48	40.48
81770	F/007024/24	NULL		6000.00	6000.00
81770	F/007010/24	NULL		239.40	239.40
81770	FV/4892/KN/2024	NULL		6003.34	6003.34
81770	F/000816/24	NULL		2164.84	2164.84
81770	PK/000144/24	NULL		.00	.00
81770	F/007017/24	NULL		1755.05	1755.05
81770	P/007063/24	NULL		44.46	44.46
81770	74/24	NULL		3750.00	3750.00
81770	F/007014/24	NULL		396.68	396.68
81770	F/007023/24	NULL		980.00	980.00
81770	P/007054/24	NULL		52.64	52.64
81770	F/007019/24	NULL		2920.00	2920.00
81770	P/007050/24	NULL		195.09	195.09
81770	F/007031/24	NULL		1972.10	1972.10
81770	P/007056/24	NULL		58.54	58.54
81770	F/007016/24	NULL		41.67	41.67
81770	P/007055/24	NULL		51.77	51.77
81770	P/007060/24	NULL		22.76	22.76
81770	P/007062/24	NULL		55.68	55.68
81770	F/007022/24	NULL		1218.44	1218.44
81770	F/007011/24	NULL		300.00	300.00
81770	F/007021/24	NULL		528.68	528.68
81770	P/007065/24	NULL		703.16	703.16
81770	F/002681/24	NULL		3998.16	3998.16
81770	P/007051/24	NULL		45.52	45.52
81770	P/007058/24	NULL		29.88	29.88
81770	F/007025/24	NULL		264.17	264.17
