sku;stock;price_purchase_net;price_sale_net;price_sale_gross
HYD000862;4.0;4.25;8.55;10.52
HYD000863;0.0;3.87;15.2;18.7
HYD000864;1.0;6.46;12.92;15.89
HYD000865;3.0;5.88;16.97;20.87
HYD000866;1.0;4.59;15.0;18.45
HYD000867;1.0;7.54;15.08;18.55
HYD000869;1.0;9.02;24.38;29.99
HYD000870;0.0;157.46;262.59;322.99
HYD000871;1.0;28.79;52.84;64.99
HYD000872;0.0;103.3;195.11;239.99
HYD000873;7.0;11.16;22.32;27.45
HYD000874;0.0;160.59;229.41;282.17
HYD000875;0.0;16.67;33.34;41.01
HYD000876;5.0;4.98;11.0;13.53
HYD000877;1.0;80.34;146.07;179.67
HYD000878;0.0;275.67;459.45;565.12
HYD000879;1.0;28.79;52.35;64.39
HYD000880;1.0;20.25;15.11;18.59
HYD000881;1.0;9.68;16.25;19.99
HYD000882;0.0;143.8;261.78;321.99
HYD000883;1.0;35.53;63.41;77.99
HYD000884;0.0;740.33;1346.05;1655.64
HYD000885;0.0;1443.35;2624.27;3227.85
HYD000886;0.0;45.46;146.65;180.38
HYD000887;2.0;10.29;21.13;25.99
HYD000888;0.0;7.05;32.51;39.99
HYD000889;0.0;5.42;11.37;13.99
HYD000890;3.0;3.89;8.53;10.49
HYD000891;0.0;6.75;16.25;19.99
HYD000892;1.0;10.11;18.38;22.61
HYD000893;2.0;181.38;337.84;415.54
HYD000894;0.0;148.45;276.33;339.89
HYD000895;0.0;1599.3;2665.5;3278.57
HYD000896;0.0;86.94;141.33;173.84
HYD000897;0.0;45.58;91.16;112.13
HYD000898;0.0;78.86;131.43;161.66
HYD000899;4.0;142.83;268.13;329.8
HYD000900;0.0;138.51;248.77;305.99
HYD000901;1.0;319.78;532.51;654.99
HYD000902;1.0;0.75;1.99;2.45
HYD000903;14.0;5.9;18.69;22.99
HYD000904;1.0;3.89;8.12;9.99
HYD000905;1.0;18.12;36.24;44.58
HYD000907;2.0;2.57;5.68;6.99
HYD000908;4.0;30.0;56.9;69.99
HYD000909;2.0;9.09;38.2;46.99
HYD000910;1.0;38.0;77.23;94.99
HYD000911;0.0;7.5;18.69;22.99
HYD000912;0.0;6.5;14.63;17.99
HYD000913;3.0;15.0;30.89;37.99
HYD000914;0.0;29.5;70.72;86.99
HYD000915;5.0;5.3;24.38;29.99
HYD000916;0.0;32.51;59.34;72.99
HYD000917;10.0;2.5;8.12;9.99
HYD000919;0.0;15.48;26.01;31.99
HYD000920;57.0;11.5;24.38;29.99
HYD000921;5.0;40.0;81.29;99.99
HYD000922;2.0;100.0;203.24;249.99
HYD000923;0.0;25.79;65.03;79.99
HYD000924;7.0;35.0;69.91;85.99
HYD000925;0.0;7.25;16.25;19.99
HYD000926;2.0;5.5;17.88;21.99
HYD000928;1.0;19.95;36.58;44.99
HYD000929;8.0;17.0;36.58;44.99
HYD000930;0.0;13.0;29.26;35.99
HYD000935;2.0;57.39;121.94;149.99
HYD000936;4.0;87.61;162.59;199.99
HYD000937;22.0;16.96;34.96;43.0
HYD000938;0.0;51.26;86.17;105.99
HYD000939;0.0;81.81;136.58;167.99
HYD000940;0.0;20.0;40.0;49.2
HYD000941;0.0;46.99;86.17;105.99
HYD000942;0.0;2680.0;4490.91;5523.82
HYD000943;0.0;65.0;235.76;289.99
HYD000944;16.0;15.0;27.27;33.54
HYD000945;0.0;15.0;27.63;33.99
HYD000946;4.0;15.06;38.11;46.88
HYD000947;2.0;30.0;124.62;153.28
HYD000948;5.0;1.22;5.68;6.99
HYD000949;0.0;1051.05;2041.46;2510.99
HYD000950;0.0;60.0;235.4;289.54
HYD000951;0.0;27.08;46.91;57.7
HYD000952;0.0;217.64;395.93;486.99
HYD000953;0.0;89.0;222.76;273.99
HYD000954;0.0;65.0;130.0;159.9
HYD000955;2.0;275.38;516.38;635.15
HYD000956;6.0;228.38;412.95;507.93
HYD000957;3.0;19.0;34.95;42.99
HYD000958;0.0;55.58;99.99;122.99
HYD000959;0.0;18.86;47.15;57.99
HYD000960;0.0;141.98;260.15;319.99
HYD000962;0.0;195.0;325.2;399.99
HYD000963;0.0;19.0;36.0;44.28
HYD000964;0.0;1550.0;2818.18;3466.36
HYD000965;0.0;27.08;65.03;79.99
HYD000966;1.0;201.48;395.2;486.1
HYD000967;1.0;89.66;150.4;184.99
HYD000968;2.0;22.5;50.4;61.99
HYD000969;0.0;275.43;517.8;636.89
HYD000970;0.0;55.0;100.8;123.99
HYD000971;0.0;38.0;0.0;0.0
HYD000972;0.0;142.78;285.56;351.24
HYD000973;0.0;19.98;52.84;64.99
HYD000974;8.0;16.14;37.34;45.93
HYD000975;0.0;146.83;293.66;361.2
HYD000976;0.0;20.95;41.9;51.54
HYD000977;0.0;45.71;91.86;112.99
HYD000978;0.0;0.27;2.7;3.32
HYD000979;0.0;1.66;16.6;20.42
HYD000980;0.0;60.0;120.0;147.6
HYD000981;6.0;22.5;49.36;60.71
HYD000982;4.0;27.45;55.28;67.99
HYD000984;0.0;33.5;67.47;82.99
HYD000985;0.0;3.5;7.31;8.99
HYD000986;1.0;4.66;11.65;14.33
HYD000987;2.0;5.5;13.81;16.99
HYD000988;1.0;82.34;156.9;192.99
HYD000989;0.0;50.06;91.05;111.99
HYD000990;0.0;146.83;266.96;328.36
HYD000991;0.0;6.03;16.25;19.99
HYD000992;4.0;168.34;298.37;366.99
HYD000993;0.0;8.18;20.45;25.15
HYD000994;4.0;52.54;113.81;139.99
HYD000995;11.0;118.97;235.76;289.99
HYD000996;0.0;18.0;32.51;39.99
HYD000997;1.0;59.0;98.37;120.99
HYD000998;0.0;47.0;117.5;144.53
HYD000999;0.0;105.0;262.5;322.88
HYD001000;1.0;17.33;53.38;65.66
HYD001001;0.0;179.81;483.67;594.91
HYD001002;0.0;131.43;239.83;294.99
HYD001003;0.0;9.9;34.95;42.99
HYD001004;0.0;18.05;45.13;55.51
HYD001005;0.0;35.0;113.81;139.99
HYD001006;3.0;7.5;34.95;42.99
HYD001007;1.0;28.98;58.53;71.99
HYD001008;2.0;116.95;281.56;346.32
HYD001009;0.0;187.92;469.8;577.85
HYD001010;0.0;110.0;361.49;444.63
HYD001011;2.0;4.42;20.9;25.71
HYD001012;0.0;642.16;917.37;1128.37
HYD001013;0.0;576.15;1047.55;1288.49
HYD001014;1.0;146.47;279.67;343.99
HYD001015;1.0;167.26;319.5;392.99
HYD001016;0.0;301.92;548.95;675.21
HYD001017;0.0;245.34;613.35;754.42
HYD001018;0.0;312.03;693.4;852.88
HYD001019;0.0;39.0;70.91;87.22
HYD001020;0.0;7867.0;14303.64;17593.48
HYD001021;1.0;148.3;284.54;349.99
HYD001022;9.0;3.48;7.31;8.99
HYD001023;0.0;162.66;281.72;346.52
HYD001024;0.0;570.0;1040.91;1280.32
HYD001025;2.0;175.0;357.72;439.99
HYD001026;0.0;19.98;39.96;49.15
HYD001027;0.0;19.15;38.3;47.11
HYD001028;0.0;19.98;39.96;49.15
HYD001029;0.0;16.16;32.32;39.75
HYD001030;3.0;50.0;121.94;149.99
HYD001031;2.0;69.0;150.4;184.99
HYD001032;0.0;142.78;285.56;351.24
HYD001033;2.0;60.0;130.0;159.9
HYD001034;2.0;7.99;20.32;24.99
HYD001035;0.0;47.0;93.49;114.99
HYD001036;1.0;24.5;65.03;79.99
HYD001037;1.0;5.16;9.8;12.05
HYD001038;0.0;9.32;16.25;19.99
HYD001039;1.0;288.94;577.88;710.79
HYD001040;0.0;16.5;33.0;40.59
HYD001041;2.0;256.54;479.67;589.99
HYD001042;1.0;125.0;312.5;384.38
HYD001043;0.0;52.5;105.0;129.15
HYD001044;0.0;143.07;357.68;439.95
HYD001045;1.0;21.0;38.2;46.99
HYD001046;1.0;145.52;218.72;269.03
HYD001047;0.0;1632.0;1387.2;1706.26
HYD001048;0.0;104.56;200.54;246.66
HYD001049;0.0;81.44;150.4;184.99
HYD001050;0.0;81.44;150.4;184.99
HYD001051;0.0;85.0;154.55;190.1
HYD001052;13.0;14.5;38.8;47.72
HYD001053;4.0;10.0;38.2;46.99
HYD001054;1.0;43.8;109.75;134.99
HYD001055;0.0;626.47;1044.12;1284.27
HYD001056;1.0;34.66;69.1;84.99
HYD001057;0.0;1129.13;2052.96;2525.14
HYD001058;0.0;374.21;680.38;836.87
HYD001059;1.0;60.0;128.33;157.85
HYD001060;14.0;3.75;14.19;17.45
HYD001061;1.0;12.0;24.38;29.99
HYD001062;0.0;6.5;13.0;15.99
HYD001063;2.0;3.56;17.88;21.99
HYD001064;2.0;38.16;69.38;85.34
HYD001065;2.0;246.74;468.8;576.62
HYD001066;1.0;100.0;309.09;380.18
HYD001067;2.0;60.0;183.33;225.5
HYD001068;4.0;36.0;65.03;79.99
HYD001069;0.0;288.29;576.58;709.19
HYD001070;1.0;18.5;49.75;61.19
HYD001071;1.0;4.27;8.3;10.21
HYD001072;0.0;1921.28;3202.13;3938.62
HYD001073;0.0;8548.0;15541.82;19116.44
HYD001074;0.0;9190.0;16709.09;20552.18
HYD001075;2.0;6.75;13.5;16.61
HYD001076;0.0;0.0;14000.0;17220.0
HYD001077;7.0;1.2;3.23;3.97
HYD001078;0.0;7.5;15.44;18.99
HYD001079;1.0;1157.04;2132.4;2622.85
HYD001080;1.0;205.0;410.0;504.3
HYD001081;0.0;60.0;120.0;147.6
HYD001082;1.0;17.46;34.92;42.95
HYD001083;0.0;11.38;20.69;25.45
HYD001084;1.0;12.25;24.5;30.14
HYD001085;3.0;70.0;158.53;194.99
HYD001086;2.0;9.5;37.39;45.99
HYD001087;2.0;1.9;8.12;9.99
HYD001088;2.0;1.9;8.12;9.99
HYD001089;3.0;1.9;8.12;9.99
HYD001090;1.0;130.0;236.36;290.72
HYD001091;0.0;1457.0;2428.33;2986.85
HYD001092;0.0;1546.0;2810.91;3457.42
HYD001093;2.0;5.5;13.81;16.99
HYD001094;1.0;5.5;13.81;16.99
HYD001095;4.0;7.9;16.25;19.99
HYD001096;7.0;4.95;9.75;11.99
HYD001097;0.0;1.9;8.12;9.99
HYD001098;0.0;34.35;62.45;76.81
HYD001099;1.0;9.14;18.69;22.99
HYD001100;0.0;69.0;126.01;154.99
HYD001101;0.0;69.0;126.01;154.99
HYD001102;0.0;125.72;229.6;282.41
HYD001103;1.0;126.28;229.6;282.41
HYD001104;4.0;2.24;5.68;6.99
HYD001105;5.0;32.0;65.03;79.99
HYD001106;1.0;80.0;162.59;199.99
HYD001107;1.0;40.0;121.94;149.99
HYD001108;2.0;32.68;60.15;73.99
HYD001109;0.0;40.5;81.0;99.63
HYD001110;0.0;7365.0;13390.91;16470.82
HYD001111;1.0;28.27;51.4;63.22
HYD001112;1.0;112.16;373.87;459.86
HYD001113;2.0;35.0;113.81;139.99
HYD001114;1.0;50.99;113.81;139.99
HYD001115;0.0;100.93;201.86;248.29
HYD001116;0.0;10347.0;18812.73;23139.66
HYD001117;1.0;78.46;127.89;157.3
HYD001118;4.0;5.63;11.26;13.85
HYD001119;2.0;14.0;28.0;34.44
HYD001120;0.0;49.23;89.51;110.1
HYD001121;0.0;31.43;77.23;94.99
HYD001122;0.0;1477.0;2685.45;3303.1
HYD001123;0.0;149.0;298.0;366.54
HYD001124;2.0;27.0;54.0;66.42
HYD001125;0.0;8.0;20.0;24.6
HYD001126;2.0;2.49;6.23;7.66
HYD001127;1.0;30.0;54.55;67.1
HYD001128;1.0;433.44;752.02;924.99
HYD001129;0.0;100.0;200.0;246.0
HYD001130;5.0;28.0;56.0;68.88
HYD001131;0.0;950.0;1727.27;2124.54
HYD001132;0.0;70.0;140.0;172.2
HYD001133;0.0;33.0;66.0;81.18
HYD001134;0.0;2.85;7.13;8.77
HYD001135;3.0;174.08;308.93;379.99
HYD001136;1.0;60.0;109.75;134.99
HYD001137;0.0;80.0;160.0;196.8
HYD001138;0.0;74.55;135.76;166.99
HYD001139;5.0;56.76;101.62;124.99
HYD001140;0.0;55.0;137.5;169.13
HYD001141;0.0;1275.0;2318.18;2851.36
HYD001142;10.0;6.5;15.44;18.99
HYD001143;0.0;429.88;781.6;961.37
HYD001144;0.0;61.49;137.18;168.73
HYD001145;5.0;6.51;13.02;16.01
HYD001146;0.0;29.86;74.65;91.82
HYD001147;0.0;365.6;664.73;817.62
HYD001148;2.0;69.93;127.15;156.39
HYD001149;0.0;108.61;217.22;267.18
HYD001150;0.0;283.0;514.55;632.9
HYD001151;0.0;68.55;64.0;78.72
HYD001152;0.0;133.88;454.55;559.1
HYD001153;0.0;195.0;354.55;436.1
HYD001154;0.0;82.5;165.0;202.95
HYD001155;1.0;18.48;36.96;45.46
HYD001156;1.0;11.49;24.38;29.99
HYD001157;0.0;24.75;247.5;304.43
HYD001158;0.0;32.7;163.5;201.11
HYD001159;0.0;110.92;203.24;249.99
HYD001160;0.0;3.51;17.55;21.59
HYD001161;0.0;3.56;8.9;10.95
HYD001162;1.0;232.99;589.0;724.47
HYD001163;0.0;278.69;619.31;761.75
HYD001164;0.0;1621.62;2948.4;3626.53
HYD001165;0.0;7.87;14.31;17.6
HYD001166;3.0;35.4;65.03;79.99
HYD001167;2.0;42.72;79.6;97.91
HYD001168;2.0;8.5;41.64;51.22
HYD001169;0.0;15.0;28.45;34.99
HYD001170;0.0;18.0;32.51;39.99
HYD001171;7.0;70.0;233.33;287.0
HYD001172;1.0;130.0;236.36;290.72
HYD001173;1.0;15.0;28.45;34.99
HYD001174;4.0;98.95;178.85;219.99
HYD001175;2.0;23.5;40.64;49.99
HYD001176;0.0;50.7;101.4;124.72
HYD001177;1.0;32.82;59.67;73.39
HYD001178;1.0;8.18;16.36;20.12
HYD001179;6.0;8.51;16.25;19.99
HYD001180;2.0;4.18;8.93;10.99
HYD001181;1.0;16.88;32.51;39.99
HYD001182;0.0;34.97;60.97;74.99
HYD001183;0.0;34.97;60.97;74.99
HYD001184;1.0;60.0;138.2;169.99
HYD001185;0.0;95.0;174.79;214.99
HYD001186;0.0;40.25;80.5;99.02
HYD001187;2.0;33.0;73.33;90.2
HYD001188;1.0;196.92;393.84;484.42
HYD001189;1.0;96.02;174.58;214.73
HYD001190;0.0;10.45;21.13;25.99
HYD001191;0.0;44.23;110.58;136.01
HYD001192;0.0;182.35;358.4;440.83
HYD001193;1.0;17.0;30.89;37.99
HYD001194;0.0;65.8;109.67;134.89
HYD001195;0.0;135.0;225.0;276.75
HYD001196;0.0;36.5;91.25;112.24
HYD001197;0.0;12.0;110.0;135.3
HYD001198;2.0;2.5;25.0;30.75
HYD001199;0.0;19.47;35.4;43.54
HYD001200;2.0;33.14;60.15;73.99
HYD001201;0.0;35.4;65.03;79.99
HYD001202;2.0;205.0;597.55;734.99
HYD001203;0.0;8.0;14.55;17.9
HYD001204;1.0;237.0;394.3;484.99
HYD001205;5.0;35.0;203.24;249.99
HYD001206;1.0;30.81;59.34;72.99
HYD001207;0.0;30.0;60.0;73.8
HYD001208;1.0;1306.37;2612.74;3213.67
HYD001209;0.0;7.0;16.25;19.99
HYD001210;2.0;8.5;16.25;19.99
HYD001211;0.0;60.0;120.0;147.6
HYD001212;0.0;32.52;80.0;98.4
HYD001213;1.0;14.9;29.26;35.99
